Ristoranti / Mangiare|I need change|Mi serve il resto
Ristoranti / Mangiare|I'd like a table for two, please|Vorrei un tavolo per due, per favore
Ristoranti / Mangiare|Is this spicy? I don't like spicy food|Questo è piccante? Non mi piace il cibo piccante
Ristoranti / Mangiare|It was delicious|Era delizioso
Ristoranti / Mangiare|Keep the change|Tenga il resto
Ristoranti / Mangiare|No, but is there a table available?|No, ma c'è un tavolo disponibile?
Ristoranti / Mangiare|What do you recommend?|Che cosa mi consiglia?
Salute e Benessere|Are there any side effects?|Ci sono effetti collaterali?
Salute e Benessere|How many times a day should I take this?|Quante volte al giorno devo prenderlo?
Salute e Benessere|I have a fever|Ho la febbre
Salute e Benessere|I need to exercise more|Devo fare più esercizio
Salute e Benessere|I need to make a doctor's appointment|Devo prendere un appuntamento dal medico
Salute e Benessere|I need to refill my prescription|Devo rifare la ricetta
Salute e Benessere|I need to see a specialist|Devo vedere uno specialista
Salute e Benessere|I'm allergic to penicillin|Sono allergico alla penicillina
Salute e Benessere|I've been feeling dizzy|Mi sono sentito stordito
Salute e Benessere|Where is the nearest pharmacy?|Dov'è la farmacia più vicina?
Saluti e buone maniere|After you!|Dopo di te, per far passare qualcuno
Saluti e buone maniere|Afternoon!|Buon pomeriggio, informale
Saluti e buone maniere|Age before beauty|Scherzoso, per far passare qualcuno più grande
Saluti e buone maniere|And you?|E tu?
Saluti e buone maniere|Anytime!|Prego, non c'è di che
Saluti e buone maniere|Apology accepted|Scuse accettate
Saluti e buone maniere|Bless you!|Salute! Dopo uno starnuto
Saluti e buone maniere|Bye! / Bye-bye!|Addio, informale
Saluti e buone maniere|Catch you later!|Ciao, quando te ne vai, molto informale
Saluti e buone maniere|Doing fine|Tutto ok
Saluti e buone maniere|Don't worry about it|Nessun problema, informale
Saluti e buone maniere|Evening!|Buonasera più informale
Saluti e buone maniere|Excuse me|Per disturbare o chiedere permesso
Saluti e buone maniere|Farewell!|Addio, molto formale o drammatico
Saluti e buone maniere|Fine / I'm good / I'm well|Bene. Più naturale
Saluti e buone maniere|Forgive me|Per disturbare o chiedere permesso, molto formale
Saluti e buone maniere|Good afternoon|Buon pomeriggio, in inglese si usa tra mezzogiorno e le 18:00
Saluti e buone maniere|Good day|Saluto formale
Saluti e buone maniere|Good evening|Buonasera
Saluti e buone maniere|Good morning|Buongiorno
Saluti e buone maniere|Good to see you!|Felice di vederti
Saluti e buone maniere|Goodbye|Addio
Saluti e buone maniere|Good|Come stai? Bene
Saluti e buone maniere|Great! / All good|Bene. Informale
Saluti e buone maniere|Happy to help!|Prego, felice di aiutare
Saluti e buone maniere|Have a blast!|Per augurare divertimento
Saluti e buone maniere|Have a good one!|Ciao, quando te ne vai, generico per augurare una buona giornata
Saluti e buone maniere|Hello|Ciao
Saluti e buone maniere|Hey there!|Ciao amichevole
Saluti e buone maniere|Hi|Ciao più informale
Saluti e buone maniere|How about you?|E tu? Più naturale in conversazione
Saluti e buone maniere|How are things with you?|E tu? Più naturale in conversazione
Saluti e buone maniere|How are you?|Come stai?
Saluti e buone maniere|How have you been?|Come stai?
Saluti e buone maniere|How's it going?|Come va? Molto informale
Saluti e buone maniere|How's life treating you?|Per chiedere come sta andando la vita
Saluti e buone maniere|How's life?|Come va la tua vita? Informale
Saluti e buone maniere|Howdy|Saluto informale, tipico americano
Saluti e buone maniere|I appreciate it|L'ho apprezzato, più formale
Saluti e buone maniere|I'm fine / I'm alright / Not bad|Tutto ok, più naturali a seconda del contesto
Saluti e buone maniere|I'm ok|Tutto ok
Saluti e buone maniere|I'm sorry / I apologize|Scusa, più formale
Saluti e buone maniere|It's alright|Nessun problema, rassicurante
Saluti e buone maniere|It's nothing|Prego, non è nulla, molto informale
Saluti e buone maniere|Just surviving|Bene. Umoristico, per situazioni stressanti
Saluti e buone maniere|Ladies first|Prima le donne, formale
Saluti e buone maniere|Long time no see!|Saluto informale, dopo molto tempo
Saluti e buone maniere|Look who it is!|Per esprimere sorpresa nel vedere qualcuno
Saluti e buone maniere|Lovely evening, isn't it?|Buonasera conversazionale
Saluti e buone maniere|Morning!|Buongiorno più colloquiale
Saluti e buone maniere|My bad!|Colpa mia, informale, ammettendo un errore
Saluti e buone maniere|No harm done|Se non ci sono conseguenze
Saluti e buone maniere|No problem! / Don't mention it! / My pleasure!|Prego, più colloquiali
Saluti e buone maniere|No problem|Nessun problema
Saluti e buone maniere|No worries!|Prego, comune in UK/Australia
Saluti e buone maniere|Of course!|Prego, per sottolineare disponibilità
Saluti e buone maniere|Pardon me|Per disturbare o chiedere permesso, formale
Saluti e buone maniere|Peace out!|Ciao, quando te ne vai, slang giovanile
Saluti e buone maniere|Rise and shine!|Molto informale è ora di alzarsi
Saluti e buone maniere|See you later! / Later!|Ciao, informale
Saluti e buone maniere|Sleep well?|Domanda informale al mattino
Saluti e buone maniere|Sorry|Scusa
Saluti e buone maniere|Stay safe!|Specie in contesti formali/post-pandemia
Saluti e buone maniere|Sup?|Versione abbreviata di What's up?
Saluti e buone maniere|Take care!|Ciao, stammi bene
Saluti e buone maniere|Talk to you later!|Ci sentiamo dopo
Saluti e buone maniere|Thank you so much|Grazie, per enfatizzare
Saluti e buone maniere|Thank you|Grazie
Saluti e buone maniere|Thanks a ton / a million!|Grazie mille, più informale
Saluti e buone maniere|Thanks!|Grazie più informale
Saluti e buone maniere|Till we meet again!|Arrivederci formale/poetico
Saluti e buone maniere|Top of the morning to you!|Saluto, espressione irlandese
Saluti e buone maniere|Until next time!|Ciao, quando te ne vai, generico per augurare buone giornate
Saluti e buone maniere|What about yourself?|E tu? Più naturale in conversazione
Saluti e buone maniere|What's cracking?|Slang giovanile per Come va?
Saluti e buone maniere|What's new?|Come stai? Informale, per chiedere novità
Saluti e buone maniere|What's up?|Come va?
Saluti e buone maniere|Yo!|Saluto molto informale, slang giovanile
Saluti e buone maniere|You first!|Informale, per cedere il passo
Saluti e buone maniere|You're welcome|Prego
Scuse|I didn't mean to…|Non intendevo…
Scuse|I messed up|Ho fatto un pasticcio, informale
Scuse|That was my fault|È stata colpa mia
Servizi di Emergenza|How do I perform CPR?|Come faccio la RCP?
Servizi di Emergenza|I need an ambulance immediately|Ho bisogno di un'ambulanza immediatamente
Servizi di Emergenza|I need the fire department|Ho bisogno dei vigili del fuoco
Servizi di Emergenza|I need urgent medical attention|Ho bisogno di cure mediche urgenti
Servizi di Emergenza|I smell gas|Sento odore di gas
Servizi di Emergenza|I've cut myself badly|Mi sono tagliato seriamente
Servizi di Emergenza|Someone is unconscious|Qualcuno è incosciente
Servizi di Emergenza|There's a medical emergency|C'è un'emergenza medica
Servizi di Emergenza|There's been a fire|C'è stato un incendio
Servizi di Emergenza|Where is the nearest hospital?|Dov'è l'ospedale più vicino?
Shopping / Pagare per qualcosa|Can I get another bag?|Posso avere un'altra borsa?
Shopping / Pagare per qualcosa|Do you have delivery?|Fate consegne a domicilio?
Shopping / Pagare per qualcosa|Do you have more …?|Avete altro/i …?
Shopping / Pagare per qualcosa|Do you sell … here?|Vendete … qui?
Shopping / Pagare per qualcosa|Do you take credit cards?|Accettate carte di credito?
Shopping / Pagare per qualcosa|How cheap!|Quanto è economico!
Shopping / Pagare per qualcosa|How expensive!|Quanto è costoso!
Shopping / Pagare per qualcosa|How much does it cost?|Quanto costa questo?
Shopping / Pagare per qualcosa|I can't find it. Can you show me?|Non riesco a trovarlo. Potrebbe mostrarmelo?
Shopping / Pagare per qualcosa|My address is…|Il mio indirizzo è…
Shopping / Pagare per qualcosa|This is heavy. Can you help me?|È pesante. Potrebbe aiutarmi?
Shopping / Pagare per qualcosa|What time do you close?|A che ora chiudete?
Shopping / Pagare per qualcosa|What time do you open?|A che ora aprite?
Shopping / Pagare per qualcosa|When will you have more …?|Quando avrete altro/i…?
Shopping / Pagare per qualcosa|Where is the …?|Dov'è il/la…?
Shopping / Pagare per qualcosa|Will you take … for it?|Accettereste … per questo?
Situazioni Formali|According to the regulations|Secondo i regolamenti
Situazioni Formali|Could you provide documentation?|Potrebbe fornire documentazione?
Situazioni Formali|I hereby declare|Dichiaro con la presente
Situazioni Formali|I look forward to your response|Attendo con interesse la Sua risposta
Situazioni Formali|I need to file a complaint|Devo presentare un reclamo
Situazioni Formali|I need to speak with a supervisor|Devo parlare con un supervisore
Situazioni Formali|I would like to formally request|Vorrei richiedere formalmente
Situazioni Formali|Please find attached|Si prega di trovare in allegato
Situazioni Formali|Regarding the aforementioned matter|Riguardo alla questione sopra menzionata
Situazioni Formali|With all due respect|Con tutto il rispetto
Sport e hobby|Are you into gaming?|Ti piace giocare ai videogiochi?
Sport e hobby|Are you into sports?|Ti piacciono gli sport?
Sport e hobby|Competitions|Competizioni
Sport e hobby|Do you collect anything?|Collezioni qualcosa?
Sport e hobby|Do you do any sports?|Fai qualche sport? Alternativa più generica
Sport e hobby|Do you have a basketball?|Hai un pallone da basket?
Sport e hobby|Do you have any hobbies?|Hai hobby?
Sport e hobby|Do you play any sports?|Fai qualche sport?
Sport e hobby|Giving up a sport/hobby|Smettere un hobby
Sport e hobby|Good luck in your tournament!|Buona fortuna per il tuo torneo!
Sport e hobby|Hiking is my therapy|Le escursioni sono la mia terapia
Sport e hobby|Hobby-related phrases|Frasi legate agli hobby
Sport e hobby|I can't stand golf, it's so boring|Non sopporto il golf, è noioso
Sport e hobby|I do gymnastics|Faccio ginnastica
Sport e hobby|I don't have time for it anymore|Non ho più tempo
Sport e hobby|I enjoy painting|Mi diverto a dipingere
Sport e hobby|I go swimming|Vado a nuotare
Sport e hobby|I go to the gym three times a week|Vado in palestra tre volte a settimana
Sport e hobby|I like to hike|Mi piace fare escursioni
Sport e hobby|I like to … in my free time|Nel tempo libero mi piace …
Sport e hobby|I lost interest|Ho perso interesse
Sport e hobby|I love camping under the stars|Amo campeggiare sotto le stelle
Sport e hobby|I love reading|Amo leggere
Sport e hobby|I love watching the Olympics|Adoro guardare le Olimpiadi
Sport e hobby|I need new running shoes|Mi servono nuove scarpe da corsa
Sport e hobby|I play basketball|Gioco a basket
Sport e hobby|I play soccer|Gioco a calcio
Sport e hobby|I play tennis|Gioco a tennis
Sport e hobby|I play …|Gioco a …
Sport e hobby|I practice every Saturday|Mi alleno ogni sabato
Sport e hobby|I quit playing rugby|Ho smesso di giocare a rugby
Sport e hobby|I train … times a week|Mi alleno … volte a settimana
Sport e hobby|I won first place!|Ho vinto il primo posto!
Sport e hobby|I'm a beginner at yoga|Sono un principiante di yoga
Sport e hobby|I'm a fan of …|Sono un fan di …
Sport e hobby|I'm a huge football fan|Sono un grande fan del football americano
Sport e hobby|I'm crazy about Formula 1|Sono pazzo di Formula 1
Sport e hobby|I'm good at swimming|Sono bravo/a a nuotare
Sport e hobby|I'm good at …|Sono bravo/a in …
Sport e hobby|I'm into photography|Mi interessa la fotografia
Sport e hobby|I'm terrible at dancing|Sono pessimo/a a ballare
Sport e hobby|I'm training for a marathon|Mi sto allenando per una maratona
Sport e hobby|I'm trying to get fit|Sto cercando di mettermi in forma
Sport e hobby|I've been doing this for years|Lo faccio da anni
Sport e hobby|Invitations|Inviti
Sport e hobby|It helps me relax|Mi aiuta a rilassarmi
Sport e hobby|Let's go cycling this weekend!|Andiamo in bici questo weekend!
Sport e hobby|Let's play a match!|Facciamo una partita!
Sport e hobby|Let's play …!|Giochiamo a …!
Sport e hobby|Let's try rock climbing!|Proviamo l'arrampicata!
Sport e hobby|Outdoor activities|Attività all'aperto
Sport e hobby|Sports equipment|Attrezzatura sportiva
Sport e hobby|That was an amazing match!|È stata una partita fantastica!
Sport e hobby|This is my passion|Questa è la mia passione
Sport e hobby|Up for a game of chess?|Ti va una partita a scacchi?
Sport e hobby|Wanna join our team?|Vuoi unirti alla nostra squadra?
Sport e hobby|Want to join our yoga class?|Vuoi unirti al nostro corso di yoga?
Sport e hobby|Watching sports|Guardare gli sport
Sport e hobby|We're playing volleyball on the beach, come along!|Giochiamo a pallavolo in spiaggia, vieni!
Sport e hobby|What do you do for fun?|Cosa fai per divertirti?
Sport e hobby|What's the score?|Qual è il punteggio?
Sport e hobby|What's your favorite sport?|Qual è il tuo sport preferito?
Sport e hobby|Where can I buy a tennis racket?|Dove posso comprare una racchetta da tennis?
Sport e hobby|Who's winning?|Chi sta vincendo?
Supporto|I can't imagine how you feel|Non riesco a immaginare come ti senti
Supporto|I'm here for you|Sono qui per te
Supporto|I'm so sorry about that|Mi dispiace tantissimo per questo
Supporto|Let me know if you need anything|Fammi sapere se hai bisogno di qualcosa
Supporto|My condolences|Le mie condoglianze, per lutti
Supporto|That must be really hard for you|Deve essere davvero difficile per te
Tecnologia / Social Media|Can you mute the mic?|Puoi disattivare il microfono?
Tecnologia / Social Media|I'll text you|Ti mando un messaggio
Tecnologia / Social Media|The Wi-Fi is down|La connessione non funziona
Tecnologia / Social Media|What's your Instagram handle?|Qual è il tuo Instagram?
Tecnologia e Digitale|How do I share this file?|Come condivido questo file?
Tecnologia e Digitale|How do I update the software?|Come aggiorno il software?
Tecnologia e Digitale|I can't access my account|Non riesco ad accedere al mio account
Tecnologia e Digitale|I need tech support|Ho bisogno di supporto tecnico
Tecnologia e Digitale|I need to restart my device|Devo riavviare il dispositivo
Tecnologia e Digitale|I'll send you a link|Ti mando un link
Tecnologia e Digitale|My internet connection is unstable|La mia connessione internet è instabile
Tecnologia e Digitale|The battery is draining quickly|La batteria si scarica rapidamente
Tecnologia e Digitale|The website won't load|Il sito web non si carica
Tecnologia e Digitale|Where are the settings?|Dove sono le impostazioni?
Trasloco e Affitto|Are utilities included?|Le utenze sono incluse?
Trasloco e Affitto|I need to give notice to vacate|Devo dare preavviso per lasciare l'appartamento
Trasloco e Affitto|I need to set up electricity|Devo attivare l'elettricità
Trasloco e Affitto|I'm here to view the apartment|Sono qui per vedere l'appartamento
Trasloco e Affitto|I'm looking to rent an apartment|Sto cercando di affittare un appartamento
Trasloco e Affitto|Is the apartment furnished?|L'appartamento è ammobiliato?
Trasloco e Affitto|What's the lease duration?|Qual è la durata del contratto?
Trasloco e Affitto|What's the security deposit?|Qual è il deposito cauzionale?
Trasloco e Affitto|Where can I get a moving van?|Dove posso trovare un furgone per il trasloco?
Trasloco e Affitto|Where do I collect the keys?|Dove ritiro le chiavi?
Trasporti|Airplane|Aereo
Trasporti|Airport|Aeroporto
Trasporti|Bicycle|Bicicletta
Trasporti|Bus|Autobus
Trasporti|Call me a taxi|Chiamami un taxi
Trasporti|Car|Macchina
Trasporti|How much is a ticket?|Quanto costa un biglietto?
Trasporti|I need a ticket to _ |Mi serve un biglietto per _ 
Trasporti|Platform number 5|Binario numero 5
Trasporti|Taxi|Taxi
Trasporti|Train station|Stazione ferroviaria
Trasporti|Train|Treno
Trasporti|When does the train leave?|Quando parte il treno?
Trasporti|Where is the bus stop?|Dov'è la fermata dell'autobus?
Ufficio Postale|How long will it take to arrive?|Quanto tempo ci metterà ad arrivare?
Ufficio Postale|I need insurance for this shipment|Ho bisogno di assicurazione per questa spedizione
Ufficio Postale|I need to buy stamps|Devo comprare francobolli
Ufficio Postale|I need to pick up a package|Devo ritirare un pacco
Ufficio Postale|I need to send this package|Devo spedire questo pacco
Ufficio Postale|I need tracking for this package|Ho bisogno del tracking per questo pacco
Ufficio Postale|What are your hours?|Quali sono i vostri orari?
Ufficio Postale|What's the postage to France?|Qual è l'affrancatura per la Francia?
Ufficio Postale|Where can I mail this letter?|Dove posso imbucare questa lettera?
Ufficio Postale|Where do I fill out the customs form?|Dove compilo il modulo doganale?
Verbi più conosciuti|Can (ability)|Potere (capacità)
Verbi più conosciuti|Can you _ ?|Puoi _ ?
Verbi più conosciuti|Come here|Vieni qui
Verbi più conosciuti|Do you want _ ?|Vuoi _ ?
Verbi più conosciuti|He/She has|Lui/Lei ha
Verbi più conosciuti|He/She is|Lui/Lei è
Verbi più conosciuti|I am|Io sono
Verbi più conosciuti|I can see|Riesco a vedere
Verbi più conosciuti|I can't find it|Non riesco a trovarlo
Verbi più conosciuti|I can't|Non posso
Verbi più conosciuti|I can|Posso/So fare
Verbi più conosciuti|I go|Io vado
Verbi più conosciuti|I have|Io ho
Verbi più conosciuti|I want|Voglio
Verbi più conosciuti|I'm coming|Sto arrivando
Verbi più conosciuti|I'm looking for _ |Sto cercando _ 
Verbi più conosciuti|Let's go!|Andiamo!
Verbi più conosciuti|See you later|Ci vediamo dopo
Verbi più conosciuti|They are|Loro sono
Verbi più conosciuti|To be|Essere
Verbi più conosciuti|To come|Venire
Verbi più conosciuti|To find|Trovare
Verbi più conosciuti|To go|Andare
Verbi più conosciuti|To have|Avere
Verbi più conosciuti|To look for|Cercare
Verbi più conosciuti|To see|Vedere
Verbi più conosciuti|To want|Volere
Verbi più conosciuti|We are|Noi siamo
Verbi più conosciuti|You are|Tu sei
Verbi più conosciuti|You have|Tu hai
Viaggi e Turismo|Can you recommend any local attractions?|Puoi raccomandare attrazioni locali?
Viaggi e Turismo|How do I get to the city center?|Come arrivo in centro città?
Viaggi e Turismo|How long is the flight?|Quanto dura il volo?
Viaggi e Turismo|I have a connecting flight|Ho un volo in coincidenza
Viaggi e Turismo|I'm interested in historical sites|Sono interessato a siti storici
Viaggi e Turismo|Is there a tourist information office?|C'è un ufficio informazioni turistiche?
Viaggi e Turismo|Is this seat taken?|Questo posto è occupato?
Viaggi e Turismo|What time does the tour start?|A che ora inizia il tour?
Viaggi e Turismo|Where can I claim my luggage?|Dove posso ritirare il bagaglio?
Viaggi e Turismo|Where is the boarding gate?|Dov'è il gate d'imbarco?
Vita Quotidiana|Could you babysit?|Potresti fare da babysitter?
Vita Quotidiana|I need to do laundry|Devo fare il bucato
Vita Quotidiana|I need to pay the bills|Devo pagare le bollette
Vita Quotidiana|I need to walk the dog|Devo portare a spasso il cane
Vita Quotidiana|I'm cleaning the house|Sto pulendo casa
Vita Quotidiana|I'm out of groceries|Sono senza provviste
Vita Quotidiana|The light bulb needs replacing|La lampadina deve essere sostituita
Vita Quotidiana|The plants need watering|Le piante hanno bisogno di essere annaffiate
Vita Quotidiana|The sink is clogged|Il lavandino è intasato
Vita Quotidiana|When is trash collection?|Quando passano a ritirare la spazzatura?
